   DATE       TIME    MULTI   C0%   CKMOD  BAT_mW  TEMP    VID   POWER
2021-01-07  12:43:35  31.98   66.2  100.0       0   79   0.9645   19.7   PL2
2021-01-07  12:43:36  32.10   66.6  100.0       0   79   0.8318   20.5   PL2
2021-01-07  12:43:36  30.72   76.8  100.0       0   81   0.9036   19.9   PL2
2021-01-07  12:43:36  30.74   75.4  100.0       0   80   1.1270   19.7   PL2
2021-01-07  12:43:36  31.65   68.3  100.0       0   80   1.0271   20.0   PL2
2021-01-07  12:43:36  31.93   69.3  100.0       0   80   1.2263   19.9   PL2
2021-01-07  12:43:36  32.56   63.5  100.0       0   80   0.8713   20.1   PL2
2021-01-07  12:43:36  32.74   62.8  100.0       0   80   1.0476   19.9   PL2
2021-01-07  12:43:36  32.66   64.4  100.0       0   81   1.1230   19.8   PL2
2021-01-07  12:43:37  32.80   65.6  100.0       0   81   0.9869   20.0   PL2
2021-01-07  12:43:37  32.87   62.3  100.0       0   81   0.9315   20.0   PL2
2021-01-07  12:43:37  32.10   67.5  100.0       0   81   1.0006   19.9   PL2
2021-01-07  12:43:37  32.30   68.8  100.0       0   81   0.9990   20.1   PL2
2021-01-07  12:43:37  32.61   63.6  100.0       0   81   1.0107   19.8   PL2
2021-01-07  12:43:37  32.11   65.9  100.0       0   80   1.0616   20.1   PL2
2021-01-07  12:43:37  32.59   62.4  100.0       0   80   1.1650   19.8   PL2
2021-01-07  12:43:37  31.90   67.8  100.0       0   80   1.1631   19.9   PL2
2021-01-07  12:43:38  32.82   62.7  100.0       0   80   1.1709   20.1   PL2
2021-01-07  12:43:38  32.96   62.0  100.0       0   81   1.0902   19.8   PL2
2021-01-07  12:43:38  32.43   64.7  100.0       0   81   1.0076   20.0   PL2
2021-01-07  12:43:38  32.73   62.3  100.0       0   80   0.9137   20.0   PL2
2021-01-07  12:43:38  32.49   65.3  100.0       0   80   1.2581   19.7   PL2
2021-01-07  12:43:38  32.78   63.7  100.0       0   80   1.2439   20.1   PL2
2021-01-07  12:43:38  33.16   62.5  100.0       0   79   1.1613   19.9   PL2
2021-01-07  12:43:38  32.75   62.8  100.0       0   80   1.0341   19.9   PL2
2021-01-07  12:43:39  32.58   63.1  100.0       0   81   1.0117   20.0   PL2
2021-01-07  12:43:39  31.70   70.6  100.0       0   80   1.0310   20.0   PL2
2021-01-07  12:43:39  31.78   71.2  100.0       0   83   1.2367   19.9   PL2
2021-01-07  12:43:39  32.61   65.6  100.0       0   80   1.0906   20.0   PL2
2021-01-07  12:43:39  31.93   72.3  100.0       0   80   1.1445   19.9   PL2
2021-01-07  12:43:39  32.53   63.1  100.0       0   80   1.2351   20.4   PL2
2021-01-07  12:43:39  33.62   59.0  100.0       0   80   0.9109   19.9   PL2
2021-01-07  12:43:39  32.61   64.8  100.0       0   81   0.9434   19.9   PL2
2021-01-07  12:43:40  33.23   62.1  100.0       0   79   1.1431   19.9   PL2
2021-01-07  12:43:40  32.56   65.0  100.0       0   80   1.0939   19.8   PL2
2021-01-07  12:43:40  29.81   89.9  100.0       0   81   0.9084   20.0   PL2
2021-01-07  12:43:40  31.70   68.8  100.0       0   79   1.0214   19.7   PL2
2021-01-07  12:43:40  32.08   67.2  100.0       0   80   0.9604   20.0   PL2
2021-01-07  12:43:40  32.43   63.4  100.0       0   81   0.8959   20.0   PL2
2021-01-07  12:43:40  33.61   59.4  100.0       0   81   1.0504   20.0   PL2
2021-01-07  12:43:40  32.45   64.6  100.0       0   80   0.9048   19.9   PL2
2021-01-07  12:43:41  32.83   61.6  100.0       0   80   0.8997   20.3   PL2
2021-01-07  12:43:41  29.72   84.3  100.0       0   81   1.0349   19.6   PL2
2021-01-07  12:43:41  28.53   94.1  100.0       0   82   0.8893   20.9   PL2
2021-01-07  12:43:41  28.30   91.0  100.0       0   81   0.9280   19.9   PL2
2021-01-07  12:43:41  28.17   93.1  100.0       0   82   0.8627   20.0   PL2
2021-01-07  12:43:41  28.07   92.1  100.0       0   82   0.8774   20.0   PL2
2021-01-07  12:43:41  30.86   75.7  100.0       0   81   0.9642   19.8   PL2
2021-01-07  12:43:41  32.66   62.9  100.0       0   80   1.1858   19.7   PL2
2021-01-07  12:43:42  33.08   63.4  100.0       0   80   0.9551   20.2   PL2
2021-01-07  12:43:42  32.79   63.4  100.0       0   80   0.9005   19.8   PL2
2021-01-07  12:43:42  32.35   67.0  100.0       0   80   0.9664   20.1   PL2
2021-01-07  12:43:42  32.53   63.7  100.0       0   81   0.9479   19.8   PL2
2021-01-07  12:43:42  32.48   64.1  100.0       0   80   0.9424   20.0   PL2
2021-01-07  12:43:42  32.15   66.3  100.0       0   81   1.0071   19.9   PL2
2021-01-07  12:43:42  32.98   61.7  100.0       0   80   1.1555   20.2   PL2
2021-01-07  12:43:42  32.48   63.0  100.0       0   80   1.1292   19.9   PL2
2021-01-07  12:43:43  32.76   63.7  100.0       0   79   0.9484   20.1   PL2
2021-01-07  12:43:43  31.82   70.5  100.0       0   80   1.0900   19.8   PL2
2021-01-07  12:43:43  31.29   72.3  100.0       0   81   0.9330   20.0   PL2
2021-01-07  12:43:43  32.56   64.9  100.0       0   81   0.8978   19.9   PL2
2021-01-07  12:43:43  32.91   63.2  100.0       0   81   1.0780   19.8   PL2
2021-01-07  12:43:43  31.97   71.0  100.0       0   80   1.0409   20.0   PL2
2021-01-07  12:43:43  33.15   61.5  100.0       0   80   1.0012   20.1   PL2
2021-01-07  12:43:43  32.78   62.6  100.0       0   79   0.9294   19.8   PL2
2021-01-07  12:43:44  32.63   63.1  100.0       0   80   1.0591   19.9   PL2
2021-01-07  12:43:44  32.81   61.8  100.0       0   79   0.9222   20.5   PL2
2021-01-07  12:43:44  32.33   67.8  100.0       0   81   1.0299   19.8   PL2
2021-01-07  12:43:44  32.73   63.2  100.0       0   81   0.9968   20.0   PL2
2021-01-07  12:43:44  32.43   63.7  100.0       0   80   0.9327   20.0   PL2
2021-01-07  12:43:44  32.17   66.7  100.0       0   80   1.1108   19.7   PL2
2021-01-07  12:43:44  33.41   60.0  100.0       0   80   0.9381   20.0   PL2
2021-01-07  12:43:44  32.13   67.2  100.0       0   79   1.2418   19.9   PL2
2021-01-07  12:43:45  33.01   61.8  100.0       0   80   1.2385   19.8   PL2
2021-01-07  12:43:45  32.28   65.9  100.0       0   80   0.9943   20.1   PL2
2021-01-07  12:43:45  31.81   72.8  100.0       0   80   1.0104   20.1   PL2
2021-01-07  12:43:45  32.16   67.0  100.0       0   81   0.9949   19.8   PL2
2021-01-07  12:43:45  32.67   65.1  100.0       0   80   1.1069   19.9   PL2
2021-01-07  12:43:45  31.64   74.2  100.0       0   79   0.9343   20.2   PL2
2021-01-07  12:43:45  32.54   64.0  100.0       0   80   1.0297   19.8   PL2
2021-01-07  12:43:45  32.23   65.8  100.0       0   81   0.9246   20.0   PL2
2021-01-07  12:43:46  31.78   70.4  100.0       0   80   1.0955   20.2   PL2
2021-01-07  12:43:46  30.96   76.3  100.0       0   81   0.8894   19.9   PL2
2021-01-07  12:43:46  30.34   82.3  100.0       0   81   0.8104   20.0   PL2
2021-01-07  12:43:46  29.03   89.6  100.0       0   82   0.9999   19.9   PL2
2021-01-07  12:43:46  30.68   86.0  100.0       0   82   0.9016   20.2   PL2
2021-01-07  12:43:46  33.15   70.9  100.0       0   81   0.9581   19.9   PL2
2021-01-07  12:43:46  31.57   71.4  100.0       0   81   0.9727   19.9   PL2
2021-01-07  12:43:46  29.79   85.6  100.0       0   81   0.9000   19.7   PL2
2021-01-07  12:43:47  29.93   87.1  100.0       0   81   0.9692   19.9   PL2
2021-01-07  12:43:47  30.10   84.6  100.0       0   81   0.8667   20.0   PL2
2021-01-07  12:43:47  30.41   80.8  100.0       0   81   0.8857   20.1   PL2
2021-01-07  12:43:47  32.22   65.3  100.0       0   80   0.9359   20.1   PL2
2021-01-07  12:43:47  32.34   66.2  100.0       0   80   1.1675   19.9   PL2
2021-01-07  12:43:47  31.50   74.1  100.0       0   81   0.9458   19.9   PL2
2021-01-07  12:43:47  31.41   74.4  100.0       0   81   1.1051   19.7   PL2
2021-01-07  12:43:47  30.95   76.9  100.0       0   80   0.8542   20.1   PL2
2021-01-07  12:43:48  31.87   69.6  100.0       0   80   0.9320   19.9   PL2
2021-01-07  12:43:48  32.17   66.3  100.0       0   81   0.8096   20.2   PL2
2021-01-07  12:43:48  31.06   74.4  100.0       0   81   0.9032   19.8   PL2
2021-01-07  12:43:48  31.60   70.8  100.0       0   79   0.9352   19.9   PL2
2021-01-07  12:43:48  31.99   68.2  100.0       0   80   0.9611   20.0   PL2
2021-01-07  12:43:48  31.90   70.1  100.0       0   80   0.9065   20.3   PL2
2021-01-07  12:43:48  32.04   67.0  100.0       0   81   0.9609   19.9   PL2
2021-01-07  12:43:48  31.97   68.6  100.0       0   80   1.0563   19.9   PL2
2021-01-07  12:43:49  32.17   65.1  100.0       0   81   1.1476   19.8   PL2
2021-01-07  12:43:49  31.95   66.9  100.0       0   81   0.9054   20.0   PL2
2021-01-07  12:43:49  31.90   69.6  100.0       0   80   1.0330   19.8   PL2
2021-01-07  12:43:49  31.89   68.0  100.0       0   80   0.8645   20.0   PL2
2021-01-07  12:43:49  30.63   79.8  100.0       0   81   0.9318   19.9   PL2
2021-01-07  12:43:49  31.23   73.5  100.0       0   80   1.0216   20.3   PL2
2021-01-07  12:43:49  31.54   73.6  100.0       0   80   1.0133   20.0   PL2
2021-01-07  12:43:49  31.87   68.5  100.0       0   80   0.9932   20.0   PL2
2021-01-07  12:43:50  32.80   63.8  100.0       0   80   1.1853   19.9   PL2
2021-01-07  12:43:50  31.97   66.9  100.0       0   80   0.9364   19.9   PL2
2021-01-07  12:43:50  31.69   72.6  100.0       0   80   0.9623   20.0   PL2
2021-01-07  12:43:50  31.89   67.2  100.0       0   80   1.1248   19.7   PL2
2021-01-07  12:43:50  32.69   63.1  100.0       0   80   0.9849   20.0   PL2
2021-01-07  12:43:50  31.97   67.0  100.0       0   80   1.1285   19.9   PL2
2021-01-07  12:43:50  32.46   65.1  100.0       0   81   1.2163   19.9   PL2
2021-01-07  12:43:50  32.46   64.7  100.0       0   80   0.8964   20.1   PL2
2021-01-07  12:43:51  32.03   67.5  100.0       0   82   0.9063   20.0   PL2
2021-01-07  12:43:51  30.06   81.9  100.0       0   81   0.9656   20.1   PL2
2021-01-07  12:43:51  29.83   85.1  100.0       0   80   0.8468   20.0   PL2
2021-01-07  12:43:51  30.59   79.0  100.0       0   81   1.1151   19.9   PL2
2021-01-07  12:43:51  31.78   67.3  100.0       0   79   1.0067   19.9   PL2
2021-01-07  12:43:51  31.74   71.8  100.0       0   80   0.9865   19.9   PL2
2021-01-07  12:43:51  31.31   73.3  100.0       0   81   1.0225   19.9   PL2
2021-01-07  12:43:51  30.78   76.7  100.0       0   80   1.1218   19.9   PL2
2021-01-07  12:43:52  31.62   71.1  100.0       0   81   0.8740   20.0   PL2
2021-01-07  12:43:52  31.60   70.3  100.0       0   80   0.9866   20.2   PL2
2021-01-07  12:43:52  31.23   73.9  100.0       0   80   0.9028   20.0   PL2
2021-01-07  12:43:52  31.32   71.0  100.0       0   80   1.0382   19.8   PL2
2021-01-07  12:43:52  31.76   70.3  100.0       0   81   0.8560   20.2   PL2
2021-01-07  12:43:52  31.22   72.3  100.0       0   81   0.9008   19.8   PL2
2021-01-07  12:43:52  31.61   73.1  100.0       0   81   1.0280   19.8   PL2
2021-01-07  12:43:52  31.66   71.1  100.0       0   81   1.0612   20.1   PL2
2021-01-07  12:43:53  31.87   67.5  100.0       0   80   0.9960   19.8   PL2
2021-01-07  12:43:53  32.05   67.4  100.0       0   80   1.1757   20.1   PL2
2021-01-07  12:43:53  31.54   71.5  100.0       0   81   0.8953   20.1   PL2
2021-01-07  12:43:53  31.15   71.6  100.0       0   80   1.0118   19.8   PL2
2021-01-07  12:43:53  31.82   69.5  100.0       0   80   0.9369   20.1   PL2
2021-01-07  12:43:53  31.62   70.5  100.0       0   80   1.0068   19.8   PL2
2021-01-07  12:43:53  32.10   67.8  100.0       0   80   0.9249   20.0   PL2
2021-01-07  12:43:53  31.09   75.3  100.0       0   81   0.8945   20.3   PL2
2021-01-07  12:43:54  31.84   70.2  100.0       0   80   0.8719   19.7   PL2
2021-01-07  12:43:54  31.46   70.0  100.0       0   81   0.9927   20.2   PL2
2021-01-07  12:43:54  31.72   68.3  100.0       0   80   0.8838   19.8   PL2
2021-01-07  12:43:54  31.36   69.6  100.0       0   82   1.0038   19.9   PL2
2021-01-07  12:43:54  36.11   66.4  100.0       0   82   0.9812   26.5   PL2
2021-01-07  12:43:54  31.95   67.5  100.0       0   81   0.9822   20.0   PL2
2021-01-07  12:43:54  31.59   70.6  100.0       0   81   0.8624   20.2   PL2
2021-01-07  12:43:54  32.18   66.4  100.0       0   80   0.9396   19.8   PL2
2021-01-07  12:43:55  31.61   70.8  100.0       0   81   0.9918   20.1   PL2
2021-01-07  12:43:55  31.06   75.9  100.0       0   81   0.8544   19.9   PL2
2021-01-07  12:43:55  30.51   80.5  100.0       0   81   0.9635   19.9   PL2
2021-01-07  12:43:55  30.57   79.4  100.0       0   80   0.9635   20.1   PL2
2021-01-07  12:43:55  31.38   72.0  100.0       0   81   0.9574   20.3   PL2
2021-01-07  12:43:55  31.29   72.7  100.0       0   80   0.9576   19.8   PL2
2021-01-07  12:43:55  31.34   72.6  100.0       0   81   0.9961   19.8   PL2
2021-01-07  12:43:55  30.75   74.9  100.0       0   80   0.8656   20.0   PL2
2021-01-07  12:43:56  31.20   74.3  100.0       0   80   1.1183   19.7   PL2
2021-01-07  12:43:56  29.92   82.1  100.0       0   80   0.8943   20.2   PL2
2021-01-07  12:43:56  29.96   82.2  100.0       0   80   0.9636   20.1   PL2
2021-01-07  12:43:56  29.41   88.6  100.0       0   81   0.8663   20.0   PL2
2021-01-07  12:43:56  28.35   95.2  100.0       0   82   0.9272   19.9   PL2
2021-01-07  12:43:56  28.07   95.1  100.0       0   81   0.8972   19.8   PL2
2021-01-07  12:43:56  27.73   96.2  100.0       0   82   0.8302   20.0   PL2
2021-01-07  12:43:57  27.43   97.4  100.0       0   82   0.8884   20.1   PL2
2021-01-07  12:43:57  29.94   82.5  100.0       0   81   1.0516   19.9   PL2
2021-01-07  12:43:57  30.26   83.7  100.0       0   80   0.8683   19.8   PL2
2021-01-07  12:43:57  30.47   80.7  100.0       0   80   0.8325   20.0   PL2
2021-01-07  12:43:57  30.04   83.6  100.0       0   80   1.0017   19.7   PL2
2021-01-07  12:43:57  30.56   80.6  100.0       0   80   0.9249   20.2   PL2
2021-01-07  12:43:57  30.11   80.7  100.0       0   80   0.8027   19.8   PL2
2021-01-07  12:43:57  31.10   73.3  100.0       0   79   1.0542   20.0   PL2
2021-01-07  12:43:57  31.85   67.7  100.0       0   80   0.8849   19.9   PL2
2021-01-07  12:43:58  32.55   68.3  100.0       0   80   1.0590   20.1   PL2
2021-01-07  12:43:58  32.35   63.6  100.0       0   80   1.1584   19.9   PL2
2021-01-07  12:43:58  32.13   65.8  100.0       0   80   0.8652   20.4   PL2
2021-01-07  12:43:58  31.80   68.5  100.0       0   81   1.0601   19.8   PL2
2021-01-07  12:43:58  32.46   65.4  100.0       0   81   1.1417   19.9   PL2
2021-01-07  12:43:58  32.21   68.2  100.0       0   81   0.9941   19.9   PL2
2021-01-07  12:43:58  32.86   64.7  100.0       0   81   0.8640   20.0   PL2
2021-01-07  12:43:58  31.84   69.0  100.0       0   80   0.8661   19.8   PL2
2021-01-07  12:43:59  31.85   66.4  100.0       0   80   1.0566   20.0   PL2
2021-01-07  12:43:59  31.75   69.5  100.0       0   81   0.8455   19.9   PL2
2021-01-07  12:43:59  31.37   72.7  100.0       0   80   1.0204   19.9   PL2
2021-01-07  12:43:59  31.59   69.1  100.0       0   79   0.9385   20.1   PL2
2021-01-07  12:43:59  32.76   62.1  100.0       0   80   1.0820   19.8   PL2
2021-01-07  12:43:59  32.83   63.8  100.0       0   80   1.1628   20.1   PL2
2021-01-07  12:43:59  32.24   64.9  100.0       0   81   1.0072   20.0   PL2
2021-01-07  12:43:59  31.76   68.2  100.0       0   80   0.9387   19.8   PL2
2021-01-07  12:44:00  31.23   73.2  100.0       0   81   1.0546   20.4   PL2
2021-01-07  12:44:00  31.37   73.5  100.0       0   80   0.8616   19.7   PL2
2021-01-07  12:44:00  31.89   70.4  100.0       0   80   0.9370   19.9   PL2
2021-01-07  12:44:00  31.12   75.0  100.0       0   81   0.9128   19.8   PL2
2021-01-07  12:44:00  30.91   76.9  100.0       0   81   1.1023   19.9   PL2
2021-01-07  12:44:00  30.46   79.5  100.0       0   82   1.0205   20.0   PL2
2021-01-07  12:44:00  31.32   71.8  100.0       0   80   1.0648   20.0   PL2
2021-01-07  12:44:00  31.61   69.3  100.0       0   80   1.0228   20.0   PL2
2021-01-07  12:44:01  31.61   68.8  100.0       0   81   0.9802   20.0   PL2
2021-01-07  12:44:01  30.64   77.3  100.0       0   80   0.9312   20.0   PL2
2021-01-07  12:44:01  31.47   72.4  100.0       0   80   0.9036   20.0   PL2
2021-01-07  12:44:01  31.55   69.6  100.0       0   81   0.8527   20.1   PL2
2021-01-07  12:44:01  28.35   92.9  100.0       0   82   0.8375   19.8   PL2
2021-01-07  12:44:01  27.77   98.4  100.0       0   81   0.8848   19.9   PL2
2021-01-07  12:44:01  28.81   97.2  100.0       0   81   0.8740   20.1   PL2
2021-01-07  12:44:02  30.66   86.6  100.0       0   81   0.8990   19.8   PL2
2021-01-07  12:44:02  28.70   89.3  100.0       0   80   0.9353   20.0   PL2
2021-01-07  12:44:02  31.12   77.6  100.0       0   80   1.0437   20.5   PL2
2021-01-07  12:44:02  32.02   67.8  100.0       0   80   1.0042   19.8   PL2
2021-01-07  12:44:02  30.57   77.8  100.0       0   80   0.8732   20.0   PL2
2021-01-07  12:44:02  30.35   82.0  100.0       0   82   1.0121   19.9   PL2
2021-01-07  12:44:02  30.27   82.1  100.0       0   81   0.9886   20.0   PL2
2021-01-07  12:44:02  30.32   80.8  100.0       0   82   0.9862   19.6   PL2
2021-01-07  12:44:02  30.43   78.5  100.0       0   81   0.9714   20.0   PL2
2021-01-07  12:44:03  32.27   66.7  100.0       0   80   0.8834   20.2   PL2
2021-01-07  12:44:03  31.72   68.9  100.0       0   80   0.8765   19.8   PL2
2021-01-07  12:44:03  31.19   72.4  100.0       0   80   0.8820   19.9   PL2
2021-01-07  12:44:03  32.07   68.2  100.0       0   80   1.0349   20.2   PL2
2021-01-07  12:44:03  32.82   62.7  100.0       0   80   1.0375   19.8   PL2
2021-01-07  12:44:03  31.79   68.1  100.0       0   80   1.0116   19.8   PL2
2021-01-07  12:44:03  32.15   67.1  100.0       0   81   0.9695   20.0   PL2
2021-01-07  12:44:03  31.79   68.6  100.0       0   80   0.9716   19.9   PL2
2021-01-07  12:44:04  32.09   69.6  100.0       0   80   0.9890   19.9   PL2
2021-01-07  12:44:04  31.81   69.8  100.0       0   81   1.0002   20.1   PL2
2021-01-07  12:44:04  31.53   73.9  100.0       0   81   1.0753   19.8   PL2
2021-01-07  12:44:04  30.56   77.5  100.0       0   79   1.1033   20.0   PL2
2021-01-07  12:44:04  31.80   68.6  100.0       0   81   0.9003   20.0   PL2
2021-01-07  12:44:04  31.35   69.9  100.0       0   79   0.9196   20.4   PL2
2021-01-07  12:44:04  31.41   71.4  100.0       0   82   0.8705   19.8   PL2
2021-01-07  12:44:04  31.29   72.8  100.0       0   80   0.9480   19.8   PL2
2021-01-07  12:44:05  31.89   70.9  100.0       0   80   1.0347   19.8   PL2
2021-01-07  12:44:05  31.56   72.4  100.0       0   80   1.1517   19.9   PL2
2021-01-07  12:44:05  31.38   71.8  100.0       0   80   0.8951   20.2   PL2
2021-01-07  12:44:05  30.65   78.9  100.0       0   81   0.9258   20.0   PL2
2021-01-07  12:44:05  30.83   75.0  100.0       0   81   0.9763   19.8   PL2
2021-01-07  12:44:05  31.47   71.4  100.0       0   80   1.1863   19.9   PL2
2021-01-07  12:44:05  31.50   70.0  100.0       0   80   1.0876   20.3   PL2
2021-01-07  12:44:06  31.41   71.3  100.0       0   80   0.8826   20.0   PL2
2021-01-07  12:44:06  31.33   73.1  100.0       0   80   1.0682   19.9   PL2
2021-01-07  12:44:06  30.99   76.2  100.0       0   81   1.0563   19.8   PL2
2021-01-07  12:44:06  30.87   77.9  100.0       0   81   0.9240   19.8   PL2
2021-01-07  12:44:06  31.34   71.9  100.0       0   80   0.9686   20.0   PL2
2021-01-07  12:44:06  32.79   63.1  100.0       0   79   1.0673   19.9   PL2
2021-01-07  12:44:06  32.20   67.4  100.0       0   80   1.0410   20.0   PL2
2021-01-07  12:44:06  32.24   69.4  100.0       0   81   1.0306   20.0   PL2
2021-01-07  12:44:06  31.84   70.7  100.0       0   80   1.0741   20.2   PL2
2021-01-07  12:44:07  31.33   76.2  100.0       0   80   1.0243   20.0   PL2
2021-01-07  12:44:07  31.68   72.3  100.0       0   80   0.9960   20.0   PL2
2021-01-07  12:44:07  31.12   75.5  100.0       0   80   1.0320   19.8   PL2
2021-01-07  12:44:07  31.08   76.3  100.0       0   82   1.0490   20.1   PL2
2021-01-07  12:44:07  32.10   68.0  100.0       0   80   1.0967   19.9   PL2
2021-01-07  12:44:07  31.61   71.2  100.0       0   81   0.9377   19.9   PL2
2021-01-07  12:44:07  31.80   70.2  100.0       0   81   0.9645   20.1   PL2
2021-01-07  12:44:07  30.97   76.0  100.0       0   80   0.8630   20.1   PL2
2021-01-07  12:44:08  31.26   74.0  100.0       0   81   1.1042   19.7   PL2
2021-01-07  12:44:08  31.86   69.7  100.0       0   80   1.1316   20.0   PL2
2021-01-07  12:44:08  31.45   73.6  100.0       0   80   0.8625   20.0   PL2
2021-01-07  12:44:08  30.95   77.1  100.0       0   81   0.8884   19.6   PL2
2021-01-07  12:44:08  31.82   69.0  100.0       0   80   0.8629   20.5   PL2
2021-01-07  12:44:08  31.32   71.8  100.0       0   80   1.0269   19.4   PL2
2021-01-07  12:44:08  32.00   69.4  100.0       0   81   1.0818   20.1   PL2
2021-01-07  12:44:08  32.28   71.9  100.0       0   81   0.9403   21.5   PL2
2021-01-07  12:44:09  31.63   73.8  100.0       0   81   0.8439   20.0   PL2
2021-01-07  12:44:09  31.98   67.3  100.0       0   81   0.9631   19.9   PL2
2021-01-07  12:44:09  32.03   67.9  100.0       0   81   0.9808   20.3   PL2
2021-01-07  12:44:09  30.99   75.6  100.0       0   80   1.1317   19.9   PL2
2021-01-07  12:44:09  31.99   68.6  100.0       0   80   1.0951   20.0   PL2
2021-01-07  12:44:09  32.06   67.7  100.0       0   81   0.9479   19.8   PL2
2021-01-07  12:44:09  31.80   68.2  100.0       0   80   1.1345   19.9   PL2
2021-01-07  12:44:09  31.86   67.9  100.0       0   80   1.0582   19.8   PL2
2021-01-07  12:44:10  33.18   63.0  100.0       0   80   1.0002   19.9   PL2
2021-01-07  12:44:10  31.90   70.6  100.0       0   81   1.1042   19.9   PL2
2021-01-07  12:44:10  31.82   69.2  100.0       0   80   1.0876   19.9   PL2
2021-01-07  12:44:10  30.75   80.6  100.0       0   81   0.9365   20.0   PL2
2021-01-07  12:44:10  31.54   70.7  100.0       0   80   0.8704   20.1   PL2
2021-01-07  12:44:10  31.68   68.7  100.0       0   80   1.0845   19.7   PL2
2021-01-07  12:44:10  31.83   71.0  100.0       0   81   1.1277   19.9   PL2
2021-01-07  12:44:10  31.44   71.9  100.0       0   81   1.1400   20.3   PL2
2021-01-07  12:44:11  31.76   69.9  100.0       0   81   1.0017   20.0   PL2
2021-01-07  12:44:11  30.15   84.4  100.0       0   80   0.9679   19.6   PL2
2021-01-07  12:44:11  30.13   81.4  100.0       0   80   0.8960   20.5   PL2
2021-01-07  12:44:11  31.20   73.7  100.0       0   80   0.9298   19.8   PL2
2021-01-07  12:44:11  30.20   81.6  100.0       0   80   1.0212   19.9   PL2
2021-01-07  12:44:11  28.77   90.5  100.0       0   81   0.9432   20.2   PL2
2021-01-07  12:44:11  28.64   91.0  100.0       0   82   0.8953   19.8   PL2
2021-01-07  12:44:11  28.39   91.6  100.0       0   82   0.9362   19.9   PL2
2021-01-07  12:44:12  27.97   94.6  100.0       0   82   0.9028   20.1   PL2
2021-01-07  12:44:12  30.03   80.6  100.0       0   80   0.8918   19.8   PL2
2021-01-07  12:44:12  32.30   68.7  100.0       0   79   1.0280   19.9   PL2
2021-01-07  12:44:12  30.26   83.5  100.0       0   81   0.8989   19.8   PL2
2021-01-07  12:44:12  30.24   85.1  100.0       0   81   0.9272   20.0   PL2
2021-01-07  12:44:12  28.14   94.5  100.0       0   81   0.8815   19.8   PL2
2021-01-07  12:44:12  28.57   92.1  100.0       0   82   0.8618   20.1   PL2
2021-01-07  12:44:12  30.10   84.6  100.0       0   81   0.9923   19.7   PL2
2021-01-07  12:44:13  30.41   84.1  100.0       0   81   0.9257   20.0   PL2
2021-01-07  12:44:13  29.31   94.2  100.0       0   81   1.0459   19.9   PL2
2021-01-07  12:44:13  29.84   90.2  100.0       0   80   0.9337   20.0   PL2
2021-01-07  12:44:13  29.94   84.7  100.0       0   80   0.8846   20.0   PL2
2021-01-07  12:44:13  28.50   96.0  100.0       0   81   0.8822   20.1   PL2
2021-01-07  12:44:13  29.06   91.6  100.0       0   80   0.9050   19.8   PL2
2021-01-07  12:44:13  29.20   90.1  100.0       0   81   0.9369   20.4   PL2
2021-01-07  12:44:13  29.30   88.5  100.0       0   81   0.8478   19.8   PL2
2021-01-07  12:44:14  28.97   92.2  100.0       0   81   0.9413   20.1   PL2
2021-01-07  12:44:14  29.60   87.2  100.0       0   80   0.9349   20.0   PL2
2021-01-07  12:44:14  29.34   88.8  100.0       0   81   0.9230   19.8   PL2
2021-01-07  12:44:14  30.20   88.5  100.0       0   81   0.9010   19.8   PL2
2021-01-07  12:44:14  31.35   75.2  100.0       0   81   0.9807   19.8   PL2
2021-01-07  12:44:14  31.58   68.0  100.0       0   80   0.8977   20.0   PL2
2021-01-07  12:44:14  31.70   69.4  100.0       0   80   1.0691   19.9   PL2
2021-01-07  12:44:14  31.62   70.3  100.0       0   80   0.9075   20.0   PL2
2021-01-07  12:44:15  32.32   65.2  100.0       0   81   1.0245   20.1   PL2
2021-01-07  12:44:15  31.27   71.9  100.0       0   81   1.0262   20.3   PL2
2021-01-07  12:44:15  30.23   81.6  100.0       0   81   1.0103   19.8   PL2
2021-01-07  12:44:15  30.93   77.5  100.0       0   80   0.8513   19.7   PL2
2021-01-07  12:44:15  31.26   74.7  100.0       0   81   0.8654   20.3   PL2
2021-01-07  12:44:15  30.35   81.0  100.0       0   82   1.0947   19.9   PL2
2021-01-07  12:44:15  29.86   80.7  100.0       0   82   0.8945   20.0   PL2
2021-01-07  12:44:15  29.64   81.6  100.0       0   82   0.9703   19.9   PL2
2021-01-07  12:44:16  29.70   80.0  100.0       0   80   0.8992   20.0   PL2
2021-01-07  12:44:16  29.00   88.7  100.0       0   82   0.8811   20.0   PL2
2021-01-07  12:44:16  28.78   87.6  100.0       0   80   0.8373   20.0   PL2
2021-01-07  12:44:16  29.32   84.5  100.0       0   83   0.8828   19.9   PL2
2021-01-07  12:44:16  29.66   83.7  100.0       0   80   1.0448   19.9   PL2
2021-01-07  12:44:16  29.31   87.0  100.0       0   82   0.9015   19.9   PL2
2021-01-07  12:44:16  27.93   93.3  100.0       0   82   0.9729   20.1   PL2
2021-01-07  12:44:16  27.68   94.6  100.0       0   82   0.7672   19.9   PL2
2021-01-07  12:44:17  27.24   98.9  100.0       0   82   0.8866   19.7   PL2
2021-01-07  12:44:17  28.53   98.1  100.0       0   82   0.8981   20.3   PL2
2021-01-07  12:44:17  30.55   86.6  100.0       0   82   0.8336   20.2   PL2
