   DATE       TIME    MULTI   C0%   CKMOD  BAT_mW  TEMP    VID   POWER
2021-01-09  16:46:45  33.34   64.2  100.0       0   66   1.0675   19.8   PL2
2021-01-09  16:46:45  32.82   66.1  100.0       0   66   0.9717   20.0   PL2
2021-01-09  16:46:45  33.89   62.1  100.0       0   66   0.9196   20.0   PL2
2021-01-09  16:46:45  32.77   67.4  100.0       0   67   0.9448   19.9   PL2
2021-01-09  16:46:45  33.42   63.3  100.0       0   65   1.1160   19.9   PL2
2021-01-09  16:46:45  33.05   64.0  100.0       0   66   1.1110   20.3   PL2
2021-01-09  16:46:45  32.61   69.0  100.0       0   66   1.1447   20.0   PL2
2021-01-09  16:46:45  32.27   71.7  100.0       0   66   0.9958   20.3   PL2
2021-01-09  16:46:46  31.93   73.8  100.0       0   66   0.9463   19.7   PL2
2021-01-09  16:46:46  33.27   63.0  100.0       0   66   1.0527   19.6   PL2
2021-01-09  16:46:46  34.07   62.2  100.0       0   66   0.9489   20.3   PL2
2021-01-09  16:46:46  33.05   64.7  100.0       0   66   1.0601   19.9   PL2
2021-01-09  16:46:46  33.40   63.3  100.0       0   68   0.9105   20.0   PL2
2021-01-09  16:46:46  33.88   61.8  100.0       0   66   0.9525   20.3   PL2
2021-01-09  16:46:46  33.44   63.9  100.0       0   66   0.9740   19.6   PL2
2021-01-09  16:46:46  33.51   64.2  100.0       0   66   1.1326   20.4   PL2
2021-01-09  16:46:47  33.10   64.5  100.0       0   66   1.1332   19.2   PL2
2021-01-09  16:46:47  33.68   61.7  100.0       0   65   1.0256   20.6   PL2
2021-01-09  16:46:47  32.90   65.1  100.0       0   64   0.9214   19.7   PL2
2021-01-09  16:46:47  32.59   67.6  100.0       0   67   0.9353   19.6   PL2
2021-01-09  16:46:47  33.77   61.5  100.0       0   66   1.0248   20.5   PL2
2021-01-09  16:46:47  32.71   67.4  100.0       0   66   0.9481   19.7   PL2
2021-01-09  16:46:47  31.84   77.2  100.0       0   67   0.9701   19.6   PL2
2021-01-09  16:46:47  31.64   72.8  100.0       0   67   0.9739   20.6   PL2
2021-01-09  16:46:48  31.43   75.5  100.0       0   65   1.1263   19.6   PL2
2021-01-09  16:46:48  32.66   68.5  100.0       0   65   1.1639   20.1   PL2
2021-01-09  16:46:48  33.05   64.2  100.0       0   66   0.9462   19.7   PL2
2021-01-09  16:46:48  32.53   69.1  100.0       0   66   0.9458   20.3   PL2
2021-01-09  16:46:48  33.01   64.5  100.0       0   66   1.1667   19.4   PL2
2021-01-09  16:46:48  33.44   64.1  100.0       0   66   0.9985   20.4   PL2
2021-01-09  16:46:48  33.10   67.9  100.0       0   66   0.9106   20.0   PL2
2021-01-09  16:46:48  32.79   66.6  100.0       0   68   1.1249   19.9   PL2
2021-01-09  16:46:49  33.52   64.8  100.0       0   65   1.0660   19.8   PL2
2021-01-09  16:46:49  32.95   66.5  100.0       0   65   1.0996   20.1   PL2
2021-01-09  16:46:49  32.63   65.7  100.0       0   65   1.0704   20.1   PL2
2021-01-09  16:46:49  32.08   70.6  100.0       0   66   0.9543   19.5   PL2
2021-01-09  16:46:49  32.90   66.0  100.0       0   67   1.1550   20.1   PL2
2021-01-09  16:46:49  33.17   64.5  100.0       0   65   1.0256   20.0   PL2
2021-01-09  16:46:49  33.34   65.2  100.0       0   66   1.0328   20.1   PL2
2021-01-09  16:46:49  32.90   66.6  100.0       0   65   0.9199   19.8   PL2
2021-01-09  16:46:50  33.39   64.1  100.0       0   67   1.0533   19.9   PL2
2021-01-09  16:46:50  32.68   67.6  100.0       0   65   1.2587   20.1   PL2
2021-01-09  16:46:50  33.57   62.6  100.0       0   65   1.0187   20.0   PL2
2021-01-09  16:46:50  33.24   63.3  100.0       0   64   1.0106   20.1   PL2
2021-01-09  16:46:50  34.06   64.6  100.0       0   67   0.9491   21.5   PL2
2021-01-09  16:46:50  34.39   57.6  100.0       0   65   1.1268   19.4   PL2
2021-01-09  16:46:50  33.03   68.0  100.0       0   66   0.9133   20.8   PL2
2021-01-09  16:46:50  32.08   73.3  100.0       0   67   0.9991   19.8   PL2
2021-01-09  16:46:51  32.80   67.7  100.0       0   65   1.0865   19.4   PL2
2021-01-09  16:46:51  33.12   66.0  100.0       0   66   1.0603   19.8   PL2
2021-01-09  16:46:51  33.41   62.9  100.0       0   66   1.2059   20.4   PL2
2021-01-09  16:46:51  32.37   70.2  100.0       0   66   0.9186   20.2   PL2
2021-01-09  16:46:51  33.16   65.8  100.0       0   66   1.1223   19.2   PL2
2021-01-09  16:46:51  33.15   65.2  100.0       0   65   0.9091   20.7   PL2
2021-01-09  16:46:51  32.17   72.9  100.0       0   67   0.9675   20.1   PL2
2021-01-09  16:46:51  32.54   68.6  100.0       0   67   1.1598   19.3   PL2
2021-01-09  16:46:52  33.15   63.4  100.0       0   65   1.2625   20.4   PL2
2021-01-09  16:46:52  33.82   63.4  100.0       0   66   0.9816   19.6   PL2
2021-01-09  16:46:52  34.92   58.0  100.0       0   66   1.2671   19.9   PL2
2021-01-09  16:46:52  32.82   67.9  100.0       0   66   0.9768   19.9   PL2
2021-01-09  16:46:52  33.05   64.4  100.0       0   66   1.1097   19.9   PL2
2021-01-09  16:46:52  32.83   66.8  100.0       0   66   0.9681   20.0   PL2
2021-01-09  16:46:52  32.81   68.4  100.0       0   65   1.0638   20.3   PL2
2021-01-09  16:46:52  31.81   75.7  100.0       0   66   0.9308   19.7   PL2
2021-01-09  16:46:53  31.92   71.6  100.0       0   66   0.9883   20.3   PL2
2021-01-09  16:46:53  33.03   64.5  100.0       0   66   1.1545   19.6   PL2
2021-01-09  16:46:53  34.11   60.6  100.0       0   65   1.0387   20.0   PL2
2021-01-09  16:46:53  32.59   68.2  100.0       0   66   1.0125   19.9   PL2
2021-01-09  16:46:53  32.97   66.6  100.0       0   66   0.9149   20.0   PL2
2021-01-09  16:46:53  33.06   64.2  100.0       0   66   0.9391   20.3   PL2
2021-01-09  16:46:53  32.77   68.3  100.0       0   66   0.9940   19.9   PL2
2021-01-09  16:46:53  33.26   63.7  100.0       0   67   0.9932   20.3   PL2
2021-01-09  16:46:54  32.75   67.1  100.0       0   66   1.1289   19.7   PL2
2021-01-09  16:46:54  32.94   64.8  100.0       0   66   1.1976   19.4   PL2
2021-01-09  16:46:54  32.86   66.5  100.0       0   66   0.9900   20.3   PL2
2021-01-09  16:46:54  33.52   62.5  100.0       0   66   1.1707   19.6   PL2
2021-01-09  16:46:54  33.32   62.4  100.0       0   67   1.0355   20.2   PL2
2021-01-09  16:46:54  33.97   61.7  100.0       0   67   1.0350   20.1   PL2
2021-01-09  16:46:54  33.52   65.9  100.0       0   65   1.0980   19.8   PL2
2021-01-09  16:46:54  32.74   67.6  100.0       0   66   1.0560   20.5   PL2
2021-01-09  16:46:55  34.02   61.0  100.0       0   67   1.0527   19.6   PL2
2021-01-09  16:46:55  33.74   62.9  100.0       0   65   1.0878   19.8   PL2
2021-01-09  16:46:55  33.38   63.6  100.0       0   67   1.0026   20.4   PL2
2021-01-09  16:46:55  33.42   64.8  100.0       0   66   1.2089   19.9   PL2
2021-01-09  16:46:55  33.07   66.4  100.0       0   66   0.9503   19.6   PL2
2021-01-09  16:46:55  33.15   63.7  100.0       0   66   1.1516   19.9   PL2
2021-01-09  16:46:55  31.54   75.8  100.0       0   65   0.8822   20.1   PL2
2021-01-09  16:46:55  30.95   82.9  100.0       0   66   1.0005   20.6   PL2
2021-01-09  16:46:56  33.42   66.0  100.0       0   66   1.0404   19.4   PL2
2021-01-09  16:46:56  33.99   57.5  100.0       0   67   1.0944   19.9   PL2
2021-01-09  16:46:56  33.20   65.1  100.0       0   66   1.1012   19.8   PL2
2021-01-09  16:46:56  32.88   67.8  100.0       0   67   0.9480   20.0   PL2
2021-01-09  16:46:56  33.23   64.4  100.0       0   67   1.0330   19.9   PL2
2021-01-09  16:46:56  34.00   60.4  100.0       0   67   1.2653   20.0   PL2
2021-01-09  16:46:56  33.89   61.9  100.0       0   65   0.9785   20.4   PL2
2021-01-09  16:46:56  33.42   62.7  100.0       0   66   1.1094   19.4   PL2
2021-01-09  16:46:57  33.84   60.1  100.0       0   66   1.2354   20.5   PL2
2021-01-09  16:46:57  33.20   64.2  100.0       0   66   1.1315   19.9   PL2
2021-01-09  16:46:57  33.57   61.5  100.0       0   66   0.9301   19.9   PL2
2021-01-09  16:46:57  32.39   69.1  100.0       0   67   1.2322   19.9   PL2
2021-01-09  16:46:57  33.49   63.9  100.0       0   66   1.0112   19.7   PL2
2021-01-09  16:46:57  33.31   64.0  100.0       0   67   1.0033   20.1   PL2
2021-01-09  16:46:57  34.08   59.7  100.0       0   66   0.9415   20.1   PL2
2021-01-09  16:46:57  31.89   71.5  100.0       0   66   1.0823   20.2   PL2
2021-01-09  16:46:58  31.02   77.6  100.0       0   65   1.0518   19.3   PL2
2021-01-09  16:46:58  33.00   64.8  100.0       0   65   1.0773   20.1   PL2
2021-01-09  16:46:58  33.49   62.9  100.0       0   67   0.9541   20.6   PL2
2021-01-09  16:46:58  32.76   68.9  100.0       0   66   1.0621   19.3   PL2
2021-01-09  16:46:58  33.30   63.2  100.0       0   64   1.1769   19.8   PL2
2021-01-09  16:46:58  33.53   62.0  100.0       0   65   1.1023   20.4   PL2
2021-01-09  16:46:58  33.68   62.0  100.0       0   66   1.0334   19.5   PL2
2021-01-09  16:46:58  33.00   66.2  100.0       0   66   0.8827   20.6   PL2
2021-01-09  16:46:59  33.09   66.1  100.0       0   66   1.2076   19.5   PL2
2021-01-09  16:46:59  33.41   62.5  100.0       0   68   0.9716   20.0   PL2
2021-01-09  16:46:59  34.23   60.3  100.0       0   67   0.9705   19.8   PL2
2021-01-09  16:46:59  33.37   61.0  100.0       0   67   0.9974   19.8   PL2
2021-01-09  16:46:59  33.30   64.0  100.0       0   65   1.0446   19.9   PL2
2021-01-09  16:46:59  34.45   58.4  100.0       0   66   1.0594   20.6   PL2
2021-01-09  16:46:59  33.03   67.5  100.0       0   66   1.0642   19.3   PL2
2021-01-09  16:46:59  33.43   64.0  100.0       0   67   1.0547   20.1   PL2
2021-01-09  16:47:00  33.90   61.3  100.0       0   68   1.2540   19.7   PL2
2021-01-09  16:47:00  34.16   60.1  100.0       0   66   1.1493   19.8   PL2
2021-01-09  16:47:00  34.30   58.4  100.0       0   65   1.0985   19.9   PL2
2021-01-09  16:47:00  32.80   70.1  100.0       0   66   1.1392   20.5   PL2
2021-01-09  16:47:00  32.28   68.7  100.0       0   65   1.0280   19.5   PL2
2021-01-09  16:47:00  32.48   66.2  100.0       0   67   0.9932   20.3   PL2
2021-01-09  16:47:00  33.18   67.5  100.0       0   65   1.0746   20.3   PL2
2021-01-09  16:47:00  32.74   69.9  100.0       0   67   1.1119   19.3   PL2
2021-01-09  16:47:01  32.79   70.7  100.0       0   67   0.9768   20.2   PL2
2021-01-09  16:47:01  32.88   68.6  100.0       0   67   1.0673   20.1   PL2
2021-01-09  16:47:01  33.40   62.9  100.0       0   65   1.2559   20.4   PL2
2021-01-09  16:47:01  33.00   65.3  100.0       0   65   1.0464   19.8   PL2
2021-01-09  16:47:01  33.82   61.8  100.0       0   68   1.0697   19.6   PL2
2021-01-09  16:47:01  33.15   63.5  100.0       0   65   1.1744   19.6   PL2
2021-01-09  16:47:01  33.94   61.1  100.0       0   65   1.1545   20.4   PL2
2021-01-09  16:47:01  33.02   65.8  100.0       0   67   0.9758   19.9   PL2
2021-01-09  16:47:02  33.83   60.7  100.0       0   65   1.0309   19.9   PL2
2021-01-09  16:47:02  33.48   64.3  100.0       0   67   1.1063   20.1   PL2
2021-01-09  16:47:02  33.42   63.0  100.0       0   65   1.0819   19.5   PL2
2021-01-09  16:47:02  32.44   70.9  100.0       0   68   1.0126   20.0   PL2
2021-01-09  16:47:02  32.85   69.2  100.0       0   67   1.0616   20.3   PL2
2021-01-09  16:47:02  32.73   66.5  100.0       0   66   1.0031   20.0   PL2
2021-01-09  16:47:02  34.02   59.8  100.0       0   66   1.1354   20.2   PL2
2021-01-09  16:47:02  31.68   73.8  100.0       0   67   1.0914   19.6   PL2
2021-01-09  16:47:03  31.72   73.7  100.0       0   68   0.9423   19.7   PL2
2021-01-09  16:47:03  32.41   68.3  100.0       0   65   1.0870   19.9   PL2
2021-01-09  16:47:03  32.88   64.7  100.0       0   65   0.9712   20.3   PL2
2021-01-09  16:47:03  32.67   67.1  100.0       0   65   0.8997   19.8   PL2
2021-01-09  16:47:03  33.57   63.2  100.0       0   67   1.0627   20.4   PL2
2021-01-09  16:47:03  33.16   64.7  100.0       0   66   1.1798   19.6   PL2
2021-01-09  16:47:03  32.38   71.2  100.0       0   65   1.0477   20.0   PL2
2021-01-09  16:47:03  32.83   69.1  100.0       0   66   1.0126   19.7   PL2
2021-01-09  16:47:04  33.13   65.4  100.0       0   67   0.9401   20.3   PL2
2021-01-09  16:47:04  33.04   65.8  100.0       0   65   1.1295   20.1   PL2
2021-01-09  16:47:04  33.10   64.0  100.0       0   66   1.0024   20.2   PL2
2021-01-09  16:47:04  33.32   65.3  100.0       0   66   1.1875   19.3   PL2
2021-01-09  16:47:04  32.90   66.7  100.0       0   68   1.2532   19.9   PL2
2021-01-09  16:47:04  35.45   54.9  100.0       0   66   1.2600   20.1   PL2
2021-01-09  16:47:04  34.73   56.5  100.0       0   66   1.2426   19.7   PL2
2021-01-09  16:47:04  33.45   64.1  100.0       0   65   1.0679   20.2   PL2
2021-01-09  16:47:05  34.28   59.3  100.0       0   66   1.0135   20.3   PL2
2021-01-09  16:47:05  34.34   61.3  100.0       0   66   1.1182   20.0   PL2
2021-01-09  16:47:05  34.30   58.4  100.0       0   67   1.0171   19.9   PL2
2021-01-09  16:47:05  33.90   61.4  100.0       0   65   0.9683   20.1   PL2
2021-01-09  16:47:05  34.07   61.1  100.0       0   66   0.9709   20.0   PL2
2021-01-09  16:47:05  32.98   65.5  100.0       0   67   1.1525   19.4   PL2
2021-01-09  16:47:05  34.00   61.4  100.0       0   66   1.0881   20.2   PL2
2021-01-09  16:47:05  33.08   68.1  100.0       0   66   1.0061   20.3   PL2
2021-01-09  16:47:06  33.36   65.5  100.0       0   66   0.9976   19.8   PL2
2021-01-09  16:47:06  33.83   61.4  100.0       0   66   1.1339   19.7   PL2
2021-01-09  16:47:06  34.52   58.6  100.0       0   68   1.1536   20.2   PL2
2021-01-09  16:47:06  32.08   73.6  100.0       0   66   1.0267   19.7   PL2
2021-01-09  16:47:06  30.71   82.0  100.0       0   66   0.9824   19.7   PL2
2021-01-09  16:47:06  31.37   75.8  100.0       0   66   0.9738   20.4   PL2
2021-01-09  16:47:06  32.17   70.5  100.0       0   65   1.1313   19.4   PL2
2021-01-09  16:47:06  31.63   76.5  100.0       0   67   0.9332   20.7   PL2
2021-01-09  16:47:07  32.02   72.9  100.0       0   66   0.9672   19.3   PL2
2021-01-09  16:47:07  32.66   68.3  100.0       0   67   1.1528   20.2   PL2
2021-01-09  16:47:07  32.96   65.9  100.0       0   66   1.1246   20.1   PL2
2021-01-09  16:47:07  32.43   71.5  100.0       0   65   0.8727   19.7   PL2
2021-01-09  16:47:07  32.80   65.8  100.0       0   67   0.9016   20.1   PL2
2021-01-09  16:47:07  32.29   68.3  100.0       0   66   1.1449   19.9   PL2
2021-01-09  16:47:07  31.96   72.5  100.0       0   66   1.0760   19.7   PL2
2021-01-09  16:47:07  31.60   74.1  100.0       0   67   0.9150   20.5   PL2
2021-01-09  16:47:08  31.26   76.7  100.0       0   65   1.1069   20.1   PL2
2021-01-09  16:47:08  32.87   66.3  100.0       0   66   1.1279   19.3   PL2
2021-01-09  16:47:08  33.11   66.0  100.0       0   66   0.9714   20.0   PL2
2021-01-09  16:47:08  32.43   68.9  100.0       0   67   1.0187   20.4   PL2
2021-01-09  16:47:08  33.28   63.8  100.0       0   66   0.8566   19.7   PL2
2021-01-09  16:47:08  32.01   74.8  100.0       0   66   1.0841   20.3   PL2
2021-01-09  16:47:08  38.37   62.2  100.0       0   70   1.2576   26.9
2021-01-09  16:47:08  39.43   65.1  100.0       0   71   1.2612   31.8
2021-01-09  16:47:09  36.28   59.9  100.0       0   67   1.0576   23.4   PL2
2021-01-09  16:47:09  34.19   61.0  100.0       0   68   0.9031   19.8   PL2
2021-01-09  16:47:09  35.50   54.3  100.0       0   66   1.1138   19.7   PL2
2021-01-09  16:47:09  33.38   63.8  100.0       0   67   1.0693   20.6   PL2
2021-01-09  16:47:09  33.97   59.3  100.0       0   67   1.0698   20.0   PL2
2021-01-09  16:47:09  33.20   63.4  100.0       0   68   0.9753   19.4   PL2
2021-01-09  16:47:09  34.74   56.7  100.0       0   67   1.0853   20.0   PL2
2021-01-09  16:47:09  34.73   58.3  100.0       0   66   1.0905   20.3   PL2
2021-01-09  16:47:10  34.01   59.5  100.0       0   67   0.9415   19.6   PL2
2021-01-09  16:47:10  33.62   62.7  100.0       0   66   1.0347   19.9   PL2
2021-01-09  16:47:10  32.76   68.1  100.0       0   67   1.0048   20.1   PL2
2021-01-09  16:47:10  32.63   70.6  100.0       0   65   1.0184   19.6   PL2
2021-01-09  16:47:10  33.43   64.3  100.0       0   65   1.2355   19.9   PL2
2021-01-09  16:47:10  32.63   71.5  100.0       0   66   0.9431   20.4   PL2
2021-01-09  16:47:10  33.10   66.2  100.0       0   66   0.9330   20.0   PL2
2021-01-09  16:47:10  32.41   71.4  100.0       0   66   1.0096   19.8   PL2
2021-01-09  16:47:11  33.06   65.9  100.0       0   66   0.9720   20.1   PL2
2021-01-09  16:47:11  33.96   60.6  100.0       0   65   0.9286   19.8   PL2
2021-01-09  16:47:11  33.53   62.3  100.0       0   67   0.9343   20.2   PL2
2021-01-09  16:47:11  32.86   66.7  100.0       0   66   0.9670   19.6   PL2
2021-01-09  16:47:11  33.41   64.2  100.0       0   67   1.0247   20.1   PL2
2021-01-09  16:47:11  33.02   65.7  100.0       0   66   1.0662   19.6   PL2
2021-01-09  16:47:11  33.01   66.0  100.0       0   71   1.1490   20.3   PL2
2021-01-09  16:47:11  33.50   63.8  100.0       0   67   0.9034   20.4   PL2
2021-01-09  16:47:12  33.62   63.3  100.0       0   67   1.0938   19.3   PL2
2021-01-09  16:47:12  32.78   66.1  100.0       0   67   0.8972   20.0   PL2
2021-01-09  16:47:12  33.01   64.9  100.0       0   66   1.0979   19.9   PL2
2021-01-09  16:47:12  32.50   68.6  100.0       0   67   0.9995   19.8   PL2
2021-01-09  16:47:12  34.18   60.0  100.0       0   66   1.1449   20.1   PL2
2021-01-09  16:47:12  32.98   67.8  100.0       0   66   0.9458   20.2   PL2
2021-01-09  16:47:12  33.26   65.2  100.0       0   66   1.0162   20.3   PL2
2021-01-09  16:47:12  32.36   70.7  100.0       0   66   0.9762   19.5   PL2
2021-01-09  16:47:13  31.43   73.5  100.0       0   66   1.2261   19.7   PL2
2021-01-09  16:47:13  33.18   59.0  100.0       0   67   1.1512   20.6   PL2
2021-01-09  16:47:13  32.80   68.9  100.0       0   66   0.9675   20.0   PL2
2021-01-09  16:47:13  32.32   70.9  100.0       0   66   1.0112   20.0   PL2
2021-01-09  16:47:13  32.85   65.3  100.0       0   67   1.0145   19.6   PL2
2021-01-09  16:47:13  33.20   65.7  100.0       0   65   1.0792   20.3   PL2
2021-01-09  16:47:13  33.12   66.4  100.0       0   67   0.9513   19.4   PL2
2021-01-09  16:47:13  33.66   61.1  100.0       0   67   1.0294   20.2   PL2
2021-01-09  16:47:14  32.97   63.3  100.0       0   68   0.9491   19.7   PL2
2021-01-09  16:47:14  33.52   61.8  100.0       0   66   0.9362   20.4   PL2
2021-01-09  16:47:14  32.46   70.2  100.0       0   66   0.9795   20.1   PL2
2021-01-09  16:47:14  32.35   69.5  100.0       0   65   1.1744   19.4   PL2
2021-01-09  16:47:14  32.74   65.8  100.0       0   66   1.0538   20.1   PL2
2021-01-09  16:47:14  32.40   70.0  100.0       0   66   1.1704   19.5   PL2
2021-01-09  16:47:14  31.58   77.6  100.0       0   67   1.1644   20.0   PL2
2021-01-09  16:47:14  31.84   73.4  100.0       0   67   0.9443   20.2   PL2
2021-01-09  16:47:15  31.84   72.9  100.0       0   65   1.0837   19.8   PL2
2021-01-09  16:47:15  32.05   71.4  100.0       0   67   0.9443   20.0   PL2
2021-01-09  16:47:15  31.95   72.5  100.0       0   66   1.1360   20.0   PL2
2021-01-09  16:47:15  31.69   74.2  100.0       0   67   0.9457   20.0   PL2
2021-01-09  16:47:15  32.43   68.7  100.0       0   65   0.9581   19.8   PL2
2021-01-09  16:47:15  32.12   69.1  100.0       0   67   0.9871   19.9   PL2
2021-01-09  16:47:15  31.46   78.3  100.0       0   67   0.9777   20.0   PL2
2021-01-09  16:47:15  31.89   74.3  100.0       0   66   1.0933   19.9   PL2
2021-01-09  16:47:16  31.60   75.4  100.0       0   66   1.1099   20.3   PL2
2021-01-09  16:47:16  32.02   71.1  100.0       0   66   0.9120   19.9   PL2
2021-01-09  16:47:16  31.79   73.9  100.0       0   66   1.0077   20.4   PL2
2021-01-09  16:47:16  31.56   74.8  100.0       0   66   1.1440   19.6   PL2
2021-01-09  16:47:16  32.21   69.2  100.0       0   66   1.0713   19.6   PL2
2021-01-09  16:47:16  32.07   69.5  100.0       0   66   0.9706   20.0   PL2
2021-01-09  16:47:16  32.01   73.6  100.0       0   66   0.9030   20.0   PL2
2021-01-09  16:47:16  32.20   70.3  100.0       0   66   1.0643   20.2   PL2
2021-01-09  16:47:17  31.92   71.9  100.0       0   66   1.0979   20.3   PL2
2021-01-09  16:47:17  32.10   71.1  100.0       0   66   0.9398   19.9   PL2
2021-01-09  16:47:17  32.48   68.5  100.0       0   67   1.0204   19.8   PL2
2021-01-09  16:47:17  31.56   74.3  100.0       0   66   1.0287   20.0   PL2
2021-01-09  16:47:17  32.60   68.1  100.0       0   67   0.9763   19.8   PL2
2021-01-09  16:47:17  31.84   71.0  100.0       0   66   0.9103   20.6   PL2
2021-01-09  16:47:17  31.84   71.4  100.0       0   66   0.9221   19.5   PL2
2021-01-09  16:47:17  31.10   77.3  100.0       0   67   0.8928   20.0   PL2
2021-01-09  16:47:18  29.29   92.1  100.0       0   67   0.9447   19.9   PL2
2021-01-09  16:47:18  28.08   97.5  100.0       0   68   0.9110   19.7   PL2
2021-01-09  16:47:18  29.51   87.5  100.0       0   67   0.9077   20.4   PL2
2021-01-09  16:47:18  31.35   75.3  100.0       0   67   0.9999   19.6   PL2
2021-01-09  16:47:18  32.45   69.2  100.0       0   66   0.9806   20.4   PL2
2021-01-09  16:47:18  30.75   80.4  100.0       0   68   0.9141   19.4   PL2
2021-01-09  16:47:18  30.53   83.5  100.0       0   67   0.9695   20.1   PL2
2021-01-09  16:47:18  29.98   86.1  100.0       0   67   0.9139   20.0   PL2
2021-01-09  16:47:19  29.80   86.1  100.0       0   67   0.9138   19.8   PL2
2021-01-09  16:47:19  30.20   81.8  100.0       0   68   0.8854   20.1   PL2
2021-01-09  16:47:19  29.92   82.5  100.0       0   67   0.9115   19.8   PL2
2021-01-09  16:47:19  29.42   86.7  100.0       0   66   1.0072   20.2   PL2
2021-01-09  16:47:19  30.32   81.0  100.0       0   67   1.0277   19.8   PL2
2021-01-09  16:47:19  30.03   82.5  100.0       0   67   0.9766   20.0   PL2
2021-01-09  16:47:19  29.34   89.3  100.0       0   67   0.9724   20.1   PL2
2021-01-09  16:47:19  29.93   83.4  100.0       0   68   0.9465   20.0   PL2
2021-01-09  16:47:20  29.91   84.1  100.0       0   67   0.9131   19.7   PL2
2021-01-09  16:47:20  30.12   82.7  100.0       0   67   0.8521   20.5   PL2
2021-01-09  16:47:20  30.19   82.3  100.0       0   67   0.9812   19.9   PL2
2021-01-09  16:47:20  29.66   85.0  100.0       0   67   0.9081   19.5   PL2
2021-01-09  16:47:20  31.19   77.7  100.0       0   67   0.9467   20.1   PL2
2021-01-09  16:47:20  30.60   81.2  100.0       0   67   0.9504   20.4   PL2
2021-01-09  16:47:20  30.33   82.1  100.0       0   67   0.9714   19.8   PL2
2021-01-09  16:47:20  29.45   88.7  100.0       0   68   0.9429   20.0   PL2
2021-01-09  16:47:21  30.06   84.5  100.0       0   68   1.0062   19.5   PL2
2021-01-09  16:47:21  30.61   78.6  100.0       0   66   0.9220   20.0   PL2
2021-01-09  16:47:21  30.47   79.5  100.0       0   67   0.9683   20.3   PL2
2021-01-09  16:47:21  29.63   85.0  100.0       0   67   0.8976   20.3   PL2
2021-01-09  16:47:21  30.27   81.7  100.0       0   67   0.9740   19.3   PL2
2021-01-09  16:47:21  30.13   81.8  100.0       0   69   0.9087   20.6   PL2
2021-01-09  16:47:21  30.19   81.2  100.0       0   67   0.9149   19.3   PL2
2021-01-09  16:47:21  29.75   84.7  100.0       0   67   0.9797   20.2   PL2
2021-01-09  16:47:22  29.88   83.6  100.0       0   68   0.8922   20.0   PL2
2021-01-09  16:47:22  30.14   82.5  100.0       0   68   0.9802   19.8   PL2
2021-01-09  16:47:22  30.25   81.1  100.0       0   68   1.0242   19.9   PL2
2021-01-09  16:47:22  30.23   83.4  100.0       0   66   0.9463   19.8   PL2
2021-01-09  16:47:22  30.37   83.8  100.0       0   68   0.9076   20.8   PL2
2021-01-09  16:47:22  30.62   82.3  100.0       0   66   0.9790   19.3   PL2
2021-01-09  16:47:22  30.45   83.4  100.0       0   68   0.9561   19.8   PL2
2021-01-09  16:47:22  28.44   95.1  100.0       0   68   0.8979   20.3   PL2
2021-01-09  16:47:23  28.19   97.9  100.0       0   68   0.8969   20.1   PL2
2021-01-09  16:47:23  28.63   92.5  100.0       0   68   0.9476   19.9   PL2
2021-01-09  16:47:23  29.34   88.0  100.0       0   67   0.9139   20.1   PL2
2021-01-09  16:47:23  28.72   92.4  100.0       0   68   0.8927   20.0   PL2
2021-01-09  16:47:23  29.25   89.2  100.0       0   68   1.0356   19.9   PL2
2021-01-09  16:47:23  29.14   89.6  100.0       0   67   0.9723   20.0   PL2
2021-01-09  16:47:23  28.80   92.4  100.0       0   68   0.9158   19.7   PL2
2021-01-09  16:47:23  29.03   90.5  100.0       0   66   0.9719   20.1   PL2
2021-01-09  16:47:24  28.86   91.5  100.0       0   67   0.9141   19.8   PL2
2021-01-09  16:47:24  29.72   85.8  100.0       0   67   1.0383   20.2   PL2
2021-01-09  16:47:24  31.45   79.3  100.0       0   68   0.9205   20.9   PL2
2021-01-09  16:47:24  29.51   87.8  100.0       0   67   0.9420   20.1   PL2
2021-01-09  16:47:24  30.92   77.1  100.0       0   65   1.1908   19.7   PL2
2021-01-09  16:47:24  29.55   88.2  100.0       0   67   0.9479   20.2   PL2
2021-01-09  16:47:24  30.12   83.8  100.0       0   67   0.8746   20.3   PL2
2021-01-09  16:47:24  30.18   83.5  100.0       0   67   0.8833   19.6   PL2
2021-01-09  16:47:25  30.16   85.4  100.0       0   67   0.9725   19.8   PL2
2021-01-09  16:47:25  30.44   79.9  100.0       0   67   0.9772   20.4   PL2
2021-01-09  16:47:25  30.36   80.2  100.0       0   67   0.9120   20.0   PL2
2021-01-09  16:47:25  29.88   83.9  100.0       0   66   1.0962   19.7   PL2
2021-01-09  16:47:25  30.33   82.8  100.0       0   67   0.8793   19.7   PL2
2021-01-09  16:47:25  30.12   82.3  100.0       0   68   1.0012   20.1   PL2
2021-01-09  16:47:25  29.92   82.6  100.0       0   67   1.0316   20.1   PL2
2021-01-09  16:47:25  29.94   84.9  100.0       0   67   0.9094   20.3   PL2
2021-01-09  16:47:26  29.69   86.6  100.0       0   68   0.8789   19.5   PL2
2021-01-09  16:47:26  30.28   79.3  100.0       0   68   0.8729   20.4   PL2
2021-01-09  16:47:26  29.82   85.3  100.0       0   69   1.0104   19.6   PL2
2021-01-09  16:47:26  29.66   85.0  100.0       0   67   0.8636   20.2   PL2
